id,name,latitude,longitude,locality,state,country
USC00244954 , LENNEP 5 SW ,46.3619,-110.6003,  , MT , United States
USC00245015 , LIBBY 1 NE RS ,48.4036,-115.5392, Libby , MT , United States
USC00245020 , LIBBY 32 SSE ,47.9733,-115.2239, Libby , MT , United States
USC00245043 , LINDBERGH LAKE ,47.4083,-113.7125, Seeley Lake , MT , United States
USC00245153 , LOMA ,47.9303,-110.5067, Loma , MT , United States
USC00245340 , MALTA 35 S ,47.8417,-107.9556, Malta , MT , United States
USC00245572 , MEDICINE LAKE 3 SE ,48.4828,-104.4514, Medicine Lake , MT , United States
USC00245596 , MELSTONE ,46.6006,-107.8706, Melstone , MT , United States
USC00245740 , MISSOULA 6 NW WFO ,46.9244,-114.0911, Missoula , MT , United States
USC00245761 , MOCCASIN EXP STN ,47.0575,-109.9514, Moccasin , MT , United States
USC00245870 , MOORHEAD 9 NE ,45.1758,-105.7517, Broadus , MT , United States
USC00245872 , MOSBY 4 ENE ,47.0219,-107.8225, Mosby , MT , United States
USC00245961 , MYSTIC LAKE ,45.2436,-109.7311, Fishtail , MT , United States
USC00246157 , NORRIS MADISON PH ,45.4856,-111.6325, Ennis , MT , United States
USC00246236 , OPHEIM 10 N ,48.9989,-106.38, Opheim , MT , United States
USC00246238 , OPHEIM 12 SSE ,48.6956,-106.3153, Opheim , MT , United States
USC00246472 , PHILIPSBURG RS ,46.3158,-113.3, Philipsburg , MT , United States
USC00246601 , PLEVNA ,46.4178,-104.5164, Plevna , MT , United States
USC00246615 , POLEBRIDGE ,48.7647,-114.2842,  , MT , United States
USC00246635 , POLSON ,47.675,-114.1906, Polson , MT , United States
USC00246640 , POLSON KERR DAM ,47.6775,-114.2419, Polson , MT , United States
USC00246862 , RAPELJE ,45.9636,-109.2531, Rapelje , MT , United States
USC00246893 , RAYMOND BORDER STN ,48.9975,-104.575, Raymond , MT , United States
USC00246918 , RED LODGE ,45.1897,-109.2861, Red Lodge , MT , United States
USC00247034 , RIDGEWAY 1 S ,45.5022,-104.4478, Hammond , MT , United States
USC00247214 , ROUNDUP ,46.4414,-108.5397, Roundup , MT , United States
USC00247382 , SAVAGE ,47.4536,-104.3378, Knife River , MT , United States
USC00247448 , SEELEY LAKE RS ,47.2142,-113.5203, Seeley Lake , MT , United States
USC00247540 , SHONKIN 7 S ,47.5319,-110.5769, Highwood , MT , United States
USC00247560 , SIDNEY ,47.7283,-104.1467, Sidney , MT , United States
USC00247620 , SIMPSON 6 N WILDHORSE ,48.9981,-110.2158, Havre , MT , United States
USC00247894 , STEVENSVILLE ,46.5136,-114.0911, Stevensville , MT , United States
USC00248021 , SUN RIVER 4 S ,47.4775,-111.7406, Sun River , MT , United States
USC00248165 , TERRY ,46.7939,-105.3022, Terry , MT , United States
USC00248211 , THOMPSON FALLS PH ,47.5933,-115.3594, Thompson Falls , MT , United States
USC00248233 , TIBER DAM ,48.31,-111.0878, Chester , MT , United States
USC00248363 , TRIDENT ,45.9469,-111.4747, Three Forks , MT , United States
USC00248430 , TWIN BRIDGES ,45.5472,-112.3261, Twin Bridges , MT , United States
USC00248501 , VALIER ,48.3119,-112.2492, Valier , MT , United States
USC00248569 , VIDA 6 NE ,47.88,-105.3686, Vida , MT , United States
USC00248777 , WESTBY ,48.8744,-104.0503, Fortuna , MT , United States
USC00248809 , WEST GLACIER ,48.5003,-113.9847, West Glacier , MT , United States
USC00248957 , WIBAUX 2 E ,46.9878,-104.1567, Wibaux , MT , United States
USC00249023 , WILSALL 8 ENE ,46.0289,-110.51, Wilsall , MT , United States
USC00249033 , WINIFRED ,47.5589,-109.3758, Winifred , MT , United States
USC00249067 , WISDOM ,45.6178,-113.4514, Wisdom , MT , United States
USC00249240 , YELLOWTAIL DAM ,45.3128,-107.9383, Fort Smith , MT , United States
USC00250050 , AINSWORTH ,42.5522,-99.8556, Ainsworth , NE , United States
USC00250130 , ALLIANCE 1WNW ,42.1103,-102.8967, Alliance , NE , United States
USC00250365 , ARTHUR ,41.5697,-101.6914, Arthur , NE , United States
USC00250375 , ASHLAND NO 2 ,41.0408,-96.3811, Ashland , NE , United States
USC00250420 , ATKINSON 3SW ,42.5136,-99.0303, Atkinson , NE , United States
USC00250435 , AUBURN 5 ESE ,40.3706,-95.7469, Brownville , NE , United States
USC00250640 , BEAVER CITY ,40.1306,-99.8278, Beaver City , NE , United States
USC00250760 , BENKELMAN ,40.0503,-101.5325, Benkelman , NE , United States
USC00250865 , BIG SPRINGS ,41.0469,-102.1467, Big Springs , NE , United States
USC00251200 , BROKEN BOW 2 W ,41.4083,-99.675, Broken Bow , NE , United States
USC00251345 , BURWELL ,41.7769,-99.1433, Burwell , NE , United States
USC00251560 , CENTRAL CITY ,41.1222,-98.0283, Central City , NE , United States
USC00251575 , CHADRON 3SW ,42.8083,-103.0533, Chadron , NE , United States
USC00251590 , CHAMBERS ,42.2031,-98.7467, Chambers , NE , United States
USC00251825 , COLUMBUS 3 NE ,41.4639,-97.3278, Columbus , NE , United States
USC00252000 , CRESCENT LAKE NWR ,41.7608,-102.4372, Lakeside , NE , United States
USC00252020 , CRETE ,40.6194,-96.9469, Crete , NE , United States
USC00252065 , CULBERTSON ,40.2333,-100.8292, Culbertson , NE , United States
USC00252100 , CURTIS 3NNE ,40.6742,-100.4936, Curtis , NE , United States
USC00252205 , DAVID CITY ,41.2492,-97.1328, David City , NE , United States
USC00252741 , ENDERS LAKE ,40.4181,-101.5147, Enders , NE , United States
USC00252805 , EWING ,42.2611,-98.3417, Ewing , NE , United States
USC00252820 , FAIRBURY 5S ,40.0739,-97.1669, Fairbury , NE , United States
USC00253015 , FT ROBINSON ,42.6656,-103.4617, Harrison , NE , United States
USC00253175 , GENEVA ,40.5314,-97.5964, Geneva , NE , United States
USC00253185 , GENOA 2 W ,41.4514,-97.7644, Genoa , NE , United States
USC00253355 , GORDON 6N ,42.8947,-102.2036, Gordon , NE , United States
USC00253365 , GOTHENBURG ,40.9394,-100.1514, Gothenburg , NE , United States
USC00253425 , GREELEY ,41.5461,-98.5331, Greeley , NE , United States
USC00253630 , HARTINGTON ,42.6167,-97.2608, Hartington , NE , United States
USC00253660 , HASTINGS 4N ,40.6472,-98.3836, Hastings , NE , United States
USC00253910 , HOLDREGE ,40.4517,-99.3803, Holdrege , NE , United States
USC00254335 , KEARNEY 4 NE ,40.7258,-99.0133, Kearney , NE , United States
USC00254440 , KIMBALL 2NE ,41.2453,-103.6344, Kimball , NE , United States
USC00254455 , KINGSLEY DAM ,41.2097,-101.6706, Ogallala , NE , United States
USC00254900 , LODGEPOLE ,41.1489,-102.6361, Lodgepole , NE , United States
USC00255090 , MADRID ,40.8508,-101.5428, Madrid , NE , United States
USC00255310 , MC COOK ,40.2156,-100.6203, McCook , NE , United States
USC00255388 , MEDICINE CREEK DAM ,40.3761,-100.2228, Cambridge , NE , United States
USC00255590 , MITCHELL 5E ,41.9481,-103.7008, Mitchell , NE , United States
USC00256075 , NORTH PLATTE EXP FARM ,41.0569,-100.7494, North Platte , NE , United States
USC00256135 , OAKDALE ,42.0644,-97.9667, Oakdale , NE , United States
USC00256200 , OGALLALA ,41.1275,-101.7206, Ogallala , NE , United States
USC00256290 , O'NEILL ,42.4594,-98.6564, O'Neill , NE , United States
USC00256570 , PAWNEE CITY ,40.1217,-96.1558, Pawnee City , NE , United States
USC00256970 , PURDUM ,42.065,-100.2472, Purdum , NE , United States
USC00257040 , RAVENNA ,41.0319,-98.9214, Ravenna , NE , United States
USC00257070 , RED CLOUD ,40.0978,-98.5197, Red Cloud , NE , United States
USC00257715 , SEWARD ,40.8997,-97.0908, Seward , NE , United States
USC00257830 , SIDNEY 6 NNW ,41.2294,-103.0214, Sidney , NE , United States
USC00258090 , SPRINGVIEW ,42.8222,-99.7467, Springview , NE , United States
USC00258320 , SUPERIOR 4E ,40.0314,-97.9842, Superior , NE , United States
USC00258465 , TECUMSEH 1S ,40.3544,-96.1939, Tecumseh , NE , United States
USC00258480 , TEKAMAH ,41.7767,-96.2328, Tekamah , NE , United States
USC00258628 , TRENTON DAM ,40.1739,-101.0611, Trenton , NE , United States
USC00258755 , VALENTINE NWR ,42.5711,-100.6931, Valentine , NE , United States
USC00258915 , WAKEFIELD ,42.2647,-96.8667, Wakefield , NE , United States
USC00258935 , WALTHILL 1E ,42.1506,-96.4756, Walthill , NE , United States
USC00260507 , AUSTIN #2 ,39.4931,-117.0675, Austin , NV , United States
USC00260795 , BEOWAWE ,40.5903,-116.475, Crescent Valley , NV , United States
USC00261485 , CARSON CITY ,39.1253,-119.7678, Carson City , NV , United States
USC00262229 , DENIO ,41.9892,-118.6339, Denio , NV , United States
USC00262243 , DESERT NWR ,36.4381,-115.36, Las Vegas , NV , United States
USC00262431 , DYER ,37.615,-118.0106, Dyer , NV , United States
USC00262780 , FALLON EXP STN ,39.4572,-118.7811, Fallon , NV , United States
USC00263090 , GERLACH ,40.655,-119.3514, Gerlach , NV , United States
USC00263205 , GLENBROOK ,39.0753,-119.9411, Glenbrook , NV , United States
USC00263957 , IMLAY ,40.6564,-118.1631, Imlay , NV , United States
USC00264349 , LAHONTAN DAM ,39.4689,-119.0644, Fallon , NV , United States
USC00264527 , LEONARD CREEK RCH ,41.5167,-118.7192, Winnemucca , NV , United States
USC00264698 , LOVELOCK ,40.1906,-118.4767, Lovelock , NV , United States
USC00264950 , MCGILL ,39.4136,-114.7733, McGill , NV , United States
USC00265168 , MINA ,38.3844,-118.1056, Mina , NV , United States
USC00265191 , MINDEN ,38.9547,-119.7758, Minden , NV , United States
USC00265352 , MONTELLO 2NE ,41.2783,-114.1708, Montello , NV , United States
USC00265818 , OROVADA 3 W ,41.5683,-117.8389, Winnemucca , NV , United States
USC00266252 , PIOCHE ,37.9344,-114.45, Pioche , NV , United States
USC00267123 , RUBY LAKE NWR ,40.2022,-115.493, Ruby Valley , NV , United States
USC00267175 , RUTH ,39.2764,-114.9911, Ruth , NV , United States
USC00267192 , RYE PATCH DAM ,40.4661,-118.3047, Lovelock , NV , United States
USC00267369 , SEARCHLIGHT ,35.4661,-114.9217, Searchlight , NV , United States
USC00267620 , SMOKEY VALLEY - CARVERS ,38.7839,-117.1739, Round Mountain , NV , United States
USC00268186 , TOPAZ LAKE ,38.6944,-119.5453, Gardnerville , NV , United States
USC00268346 , TUSCARORA ,41.3144,-116.2225, Tuscarora , NV , United States
USC00268761 , VIRGINIA CITY ,39.3128,-119.6483, Virginia City , NV , United States
USC00269229 , YERINGTON ,38.9992,-119.1575, Yerington , NV , United States
USC00272999 , FIRST CONNECTICUT LAKE ,45.09,-71.2906, Pittsburg , NH , United States
USC00274399 , KEENE ,42.9389,-72.3247, Keene , NH , United States
USC00275211 , MASSABESIC LAKE ,42.9892,-71.3933, Manchester , NH , United States
USC00275629 , MT SUNAPEE ,43.3325,-72.0792, Newbury , NH , United States
USC00275712 , NASHUA 2 NNW ,42.7914,-71.4736, Nashua , NH , United States
USC00276818 , PINKHAM NOTCH ,44.2581,-71.2525, Jackson , NH , United States
USC00278539 , SURRY MTN LAKE ,42.9967,-72.3128, Surry , NH , United States
USC00280907 , BOONTON 1 SE ,40.8922,-74.4033, East Hanover , NJ , United States
USC00281335 , CANOE BROOK ,40.7436,-74.3539, Millburn , NJ , United States
USC00281351 , CAPE MAY 2 NW ,38.9536,-74.9358, Cape May , NJ , United States
USC00281582 , CHARLOTTEBURG RESERVE ,41.0347,-74.4233, West Milford , NJ , United States
USC00283029 , FLEMINGTON 5 NNW ,40.5631,-74.8831, Flemington , NJ , United States
USC00283181 , FREEHOLD-MARLBORO ,40.3142,-74.2511, Marlboro Township , NJ , United States
USC00283662 , HAMMONTON 1 NE ,39.6442,-74.8072, Hammonton , NJ , United States
USC00283951 , HIGHTSTOWN 2 W ,40.265,-74.5642, East Windsor , NJ , United States
USC00284229 , INDIAN MILLS 2 W ,39.8144,-74.7883, Shamong , NJ , United States
USC00284987 , LONG BRANCH OAKHURST ,40.2797,-74.0047, Long Branch , NJ , United States
USC00288644 , SUSSEX 2 NW ,41.2214,-74.66, Wantage , NJ , United States
USC00290041 , ABIQUIU DAM ,36.2403,-106.4278, Gallina , NM , United States
USC00290245 , ALCALDE ,36.0908,-106.0567, Ohkay Owingeh , NM , United States
USC00290377 , AMISTAD 5 SSW ,35.8742,-103.1819, Amistad , NM , United States
USC00290417 , ANIMAS 3ESE ,31.9381,-108.7689, Animas , NM , United States
USC00290600 , ARTESIA 6S ,32.7547,-104.3836, Artesia , NM , United States
USC00290640 , AUGUSTINE 2E ,34.075,-107.6211, Magdalena , NM , United States
USC00290692 , AZTEC RUINS NM ,36.835,-108.0006, Aztec , NM , United States
USC00290983 , BINGHAM 2 NE ,33.9114,-106.3494, San Antonio , NM , United States
USC00290992 , BITTER LAKES WR ,33.4594,-104.4042, Roswell , NM , United States
USC00291063 , BLOOMFIELD 3 SE ,36.6669,-107.9603, Bloomfield , NM , United States
USC00291138 , BOSQUE DEL APACHE ,33.8044,-106.8908, San Antonio , NM , United States
USC00291469 , CARLSBAD ,32.3478,-104.2225, Carlsbad , NM , United States
USC00291480 , CARLSBAD CAVERNS ,32.1783,-104.4433, Carlsbad , NM , United States
USC00291630 , CERRO ,36.7408,-105.5956, Questa , NM , United States
USC00291664 , CHAMA ,36.9178,-106.5781, Chama , NM , United States
USC00291813 , CIMARRON 4 SW ,36.4661,-104.9456, Cimarron , NM , United States
USC00291963 , CLOVIS 13 N ,34.5989,-103.2161, Clovis , NM , United States
USC00292030 , CONCHAS DAM ,35.4072,-104.1906, Conchas , NM , United States
USC00292510 , DILIA ,35.1842,-105.0569, La Loma , NM , United States
USC00292608 , DULCE ,36.9358,-107, Dulce , NM , United States
USC00292785 , EL MORRO NATL MON ,35.0381,-108.3492, Ramah , NM , United States
USC00292837 , EL VADO DAM ,36.5928,-106.73, Tierra Amarilla , NM , United States
USC00292854 , ELIDA ,33.9403,-103.6572, Elida , NM , United States
USC00293060 , ESTANCIA 4N ,34.8242,-106.0344, Moriarty , NM , United States
USC00293488 , GASCON ,35.8917,-105.4481, Rociada , NM , United States
USC00293530 , GILA HOT SPRINGS ,33.1975,-108.2075, Mimbres , NM , United States
USC00293649 , GRAN QUIVIRA NATL MON ,34.2594,-106.0931, Claunch , NM , United States
USC00293706 , GRENVILLE ,36.5939,-103.6192, Grenville , NM , United States
USC00293775 , HACHITA ,31.9175,-108.3247, Hachita , NM , United States
USC00294026 , HOBBS ,32.7264,-103.1314, Hobbs , NM , United States
USC00294346 , JAL ,32.1103,-103.1872, Jal , NM , United States
USC00294369 , JEMEZ SPRINGS ,35.7783,-106.6872, Jemez Springs , NM , United States
USC00294426 , JORNADA EXP RANGE ,32.6161,-106.7403, Las Cruces , NM , United States
USC00294742 , LAKE MALOYA ,36.9825,-104.3753, Raton , NM , United States
USC00295084 , LOS ALAMOS ,35.8644,-106.3214, Los Alamos , NM , United States
USC00295150 , LOS LUNAS 3 SSW ,34.7675,-106.7611, Los Lunas , NM , United States
USC00295273 , LUNA RS ,33.8225,-108.9417, Luna , NM , United States
USC00295490 , MAXWELL 3 NW ,36.5697,-104.5867, Maxwell , NM , United States
USC00295560 , MCGAFFEY 5 SE ,35.3364,-108.4447, Fort Wingate , NM , United States
USC00295617 , MELROSE ,34.4278,-103.625, Melrose , NM , United States
USC00295937 , MOSQUERO 1 NE ,35.8022,-103.9439, Mosquero , NM , United States
USC00295960 , MTN PARK ,32.9539,-105.8225, High Rolls , NM , United States
USC00295965 , MOUNTAINAIR ,34.5208,-106.2606, Mountainair , NM , United States
USC00296435 , OROGRANDE ,32.3789,-106.0925, Orogrande , NM , United States
USC00296465 , OTIS ,36.3339,-107.8408, Bloomfield , NM , United States
USC00296619 , PASAMONTE ,36.2994,-103.7408, Grenville , NM , United States
USC00296676 , PECOS NM ,35.5489,-105.6886, Pecos , NM , United States
USC00296687 , PEDERNAL 9 E ,34.6153,-105.4739, Encino , NM , United States
USC00297008 , PORTALES ,34.1742,-103.3519, Portales , NM , United States
USC00297180 , QUEMADO ,34.3447,-108.4922, Quemado , NM , United States
USC00297226 , RAGLAND 3 SSW ,34.78,-103.7492, McAlister , NM , United States
USC00297279 , RATON FLTR PLT ,36.9194,-104.4325, Raton , NM , United States
USC00297323 , RED RIVER ,36.71,-105.4164, Red River , NM , United States
USC00297340 , REDROCK 1 NNE ,32.7047,-108.7281, Redrock , NM , United States
USC00297386 , RESERVE RS ,33.7158,-108.7769, Reserve , NM , United States
USC00297649 , RUIDOSO ,33.3678,-105.6611, Ruidoso , NM , United States
USC00297867 , SAN JON ,35.1086,-103.3283, San Jon , NM , United States
USC00298501 , SPRINGER ,36.3628,-104.585, Springer , NM , United States
USC00298518 , STANLEY 2 NNE ,35.1767,-105.9439,  , NM , United States
USC00298535 , STATE UNIV ,32.2822,-106.7597, Las Cruces , NM , United States
USC00298713 , TATUM ,33.2422,-103.3611, McDonald , NM , United States
USC00299156 , TUCUMCARI 4 NE ,35.2006,-103.6867, Tucumcari , NM , United States
USC00299330 , VALMORA ,35.8167,-104.9244, Valmora , NM , United States
USC00299686 , WHITE SANDS NATL MON ,32.7822,-106.1758, Tularosa , NM , United States
USC00299806 , WINSTON ,33.3497,-107.6492, Winston , NM , United States
USC00299820 , WOLF CANYON ,35.9478,-106.7469, Jemez Springs , NM , United States
USC00300023 , ADDISON ,42.1014,-77.2344, Addison , NY , United States
USC00300055 , ALBION 2 NE ,43.2722,-78.1664, Albion , NY , United States
USC00300063 , ALCOVE DAM ,42.4697,-73.9267, Coeymans Hollow , NY , United States
USC00300085 , ALFRED ,42.2497,-77.7583, Alfred Station , NY , United States
USC00300093 , ALLEGANY SP ,42.1003,-78.7497, Salamanca , NY , United States
USC00300183 , ANGELICA ,42.3108,-78.0231, Angelica , NY , United States
USC00300331 , AURORA RSCH FARM ,42.7339,-76.6592, Aurora , NY , United States
USC00300443 , BATAVIA ,43.0303,-78.1692, Batavia , NY , United States
USC00300785 , BOONVILLE 4 SSW ,43.4361,-75.3697, Boonville , NY , United States
USC00300889 , BRIDGEHAMPTON ,40.9461,-72.3069, Bridgehampton , NY , United States
USC00301152 , CANANDAIGUA 3 S ,42.8453,-77.2808, Canandaigua , NY , United States
USC00301966 , DANNEMORA ,44.7192,-73.7206, Saranac , NY , United States
USC00301974 , DANSVILLE ,42.5656,-77.7175, Dansville , NY , United States
USC00302169 , DOWNSVILLE DAM ,42.0769,-74.9825, Downsville , NY , United States
USC00302610 , ELMIRA ,42.0997,-76.8358, Elmira , NY , United States
USC00303025 , FRANKLINVILLE ,42.3297,-78.4633, Franklinville , NY , United States
USC00303284 , GLENS FALLS FARM ,43.3247,-73.6781, Queensbury , NY , United States
USC00303346 , GOUVERNEUR 3 NW ,44.3539,-75.5122, Gouverneur , NY , United States
USC00303464 , GREENPORT PWR HOUSE ,41.1019,-72.3731, Greenport , NY , United States
USC00303773 , HEMLOCK ,42.7742,-77.6083, Hemlock , NY , United States
USC00304025 , HUDSON COR.FACILITY ,42.25,-73.8, Hudson , NY , United States
USC00304102 , INDIAN LAKE 2SW ,43.755,-74.2692, Indian Lake , NY , United States
USC00304174 , ITHACA CORNELL UNIV ,42.4492,-76.4492, Ithaca , NY , United States
USC00304555 , LAKE PLACID 2 S ,44.2489,-73.985, Lake Placid , NY , United States
USC00304731 , LIBERTY 1 NE ,41.8017,-74.74, Liberty , NY , United States
USC00304791 , LITTLE FALLS CITY RES ,43.0603,-74.8686, Little Falls , NY , United States
USC00304912 , LOWVILLE ,43.7975,-75.4817, Lowville , NY , United States
USC00305334 , MILLBROOK ,41.8553,-73.67, Stanfordville , NY , United States
USC00305426 , MOHONK LAKE ,41.7681,-74.155, New Paltz , NY , United States
USC00305512 , MORRISVILLE 6 SW ,42.8417,-75.7264, Erieville , NY , United States
USC00306164 , OGDENSBURG 4 NE ,44.7281,-75.4442, Ogdensburg , NY , United States
USC00306184 , OLD FORGE ,43.7025,-74.9839, Old Forge , NY , United States
USC00306314 , OSWEGO EAST ,43.4622,-76.4933, Oswego , NY , United States
USC00306538 , PERU 2 WSW ,44.5658,-73.57, Peru , NY , United States
USC00306774 , PORT JERVIS ,41.38,-74.6847, Port Jervis , NY , United States
USC00307134 , RIVERHEAD RSCH FM ,40.9619,-72.7158, Riverhead , NY , United States
USC00307484 , SARATOGA SPRINGS 4 SW ,43.0333,-73.8167, Saratoga Springs , NY , United States
USC00307842 , SODUS CTR ,43.2078,-77.0128, Sodus , NY , United States
USC00308248 , STILLWATER RSVR ,43.9,-75.0367, Lowville , NY , United States
USC00308600 , TROY L&D ,42.75,-73.6833, Troy , NY , United States
USC00308631 , TUPPER LAKE SUNMOUNT ,44.2308,-74.4383, Tupper Lake , NY , United States
USC00308962 , WARSAW 6 SW ,42.6856,-78.2203, Warsaw , NY , United States
USC00309389 , WHITEHALL ,43.5575,-73.4011, Whitehall , NY , United States
USC00310090 , ALBEMARLE ,35.3992,-80.1994, Albemarle , NC , United States
USC00310286 , ASHEBORO 2 W ,35.7044,-79.8378, Asheboro , NC , United States
USC00310506 , BANNER ELK ,36.1617,-81.8742, Banner Elk , NC , United States
USC00310724 , BENT CREEK ,35.5044,-82.5967, Asheville , NC , United States
USC00311055 , BREVARD ,35.2283,-82.7358, Brevard , NC , United States
USC00311239 , BURLINGTON FIRE STN #5 ,36.0603,-79.4481, Burlington , NC , United States
USC00311606 , CEDAR ISLAND ,34.9833,-76.3, Cedar Island , NC , United States
USC00311624 , CELO 2 S ,35.8297,-82.1769, Burnsville , NC , United States
USC00311677 , CHAPEL HILL 2 W ,35.9086,-79.0794, Carrboro , NC , United States
USC00311820 , CLAYTON WTP ,35.6408,-78.4633, Clayton , NC , United States
USC00311975 , CONCORD ,35.4111,-80.5833, Concord , NC , United States
USC00312102 , COWEETA EXP STN ,35.0592,-83.4314, Otto , NC , United States
USC00312200 , CULLOWHEE ,35.3117,-83.1747, Sylva , NC , United States
USC00312515 , DURHAM ,36.0425,-78.9625, Durham , NC , United States
USC00312635 , EDENTON ,36.0164,-76.5517, Edenton , NC , United States
USC00312719 , ELIZABETH CITY ,36.3097,-76.205, Elizabeth City , NC , United States
USC00312732 , ELIZABETHTOWN 3 SW ,34.6044,-78.6481, Elizabethtown , NC , United States
USC00312837 , ENKA ,35.5406,-82.6531, Candler , NC , United States
USC00313017 , FAYETTEVILLE PWC ,35.0583,-78.8583, Fayetteville , NC , United States
USC00313106 , FLETCHER 3 W ,35.4267,-82.5575, Mills River , NC , United States
USC00313356 , GASTONIA ,35.2656,-81.1433, Gastonia , NC , United States
USC00313565 , GRANDFATHER MTN ,36.0956,-81.8311, Linville , NC , United States
USC00313625 , GREENSBORO WTP ,36.0811,-79.8047, Greensboro , NC , United States
USC00313784 , HAMLET ,34.8872,-79.6922, Hamlet , NC , United States
USC00313969 , HENDERSON 2 NNW ,36.3481,-78.4119, Henderson , NC , United States
USC00313976 , HENDERSONVILLE 1 NE ,35.3297,-82.4492, Hendersonville , NC , United States
USC00314055 , HIGHLANDS ,35.0567,-83.1983, Highlands , NC , United States
USC00314063 , HIGH POINT ,35.9672,-79.9722, High Point , NC , United States
USC00314464 , JACKSON SPRINGS 5 WNW ,35.1858,-79.6772, Jackson Springs , NC , United States
USC00314496 , JEFFERSON 2 E ,36.4161,-81.4286, Jefferson , NC , United States
USC00314684 , KINSTON 7 SE ,35.1967,-77.5433, Kinston , NC , United States
USC00314860 , LAURINBURG ,34.7508,-79.4664, Laurinburg , NC , United States
USC00314938 , LENOIR ,35.915,-81.5378, Lenoir , NC , United States
USC00314996 , LINCOLNTON 4 W ,35.4606,-81.3289, Lincolnton , NC , United States
USC00315123 , LOUISBURG ,36.1028,-78.3039, Louisburg , NC , United States
USC00315340 , MARION 2 NW ,35.7072,-82.0289, Marion , NC , United States
USC00315771 , MONROE 2 SE ,34.9797,-80.5233, Monroe , NC , United States
USC00315830 , MOREHEAD CITY 2 WNW ,34.7336,-76.7358, Morehead City , NC , United States
USC00315838 , MORGANTON ,35.7297,-81.6728, Morganton , NC , United States
USC00315890 , MT AIRY 2 W ,36.4992,-80.6508, Mount Airy , NC , United States
USC00316256 , NORTH WILKESBORO ,36.1631,-81.1494, North Wilkesboro , NC , United States
USC00316341 , OCONALUFTEE ,35.5158,-83.3056, Cherokee , NC , United States
USC00316349 , OCRACOKE ,35.1075,-75.9872, Ocracoke , NC , United States
USC00316805 , PISGAH FOREST 3 NE ,35.2719,-82.6475, Pisgah Forest , NC , United States
USC00316853 , PLYMOUTH 5 E ,35.8722,-76.6592, Roper , NC , United States
USC00317079 , RALEIGH STATE UNIV ,35.7944,-78.6989, Raleigh , NC , United States
USC00317400 , ROCKY MT 8 ESE ,35.8936,-77.6805, Rocky Mount , NC , United States
USC00317615 , SALISBURY ,35.6836,-80.4822, Salisbury , NC , United States
USC00317845 , SHELBY 2 NNE ,35.3253,-81.5325, Shelby , NC , United States
USC00317924 , SILER CITY 2 N ,35.7606,-79.4622, Siler City , NC , United States
USC00318113 , SOUTHPORT 5 N ,33.9947,-78.0078, Southport , NC , United States
USC00318292 , STATESVILLE 2 NNE ,35.81,-80.8808, Statesville , NC , United States
USC00318492 , TAPOCO ,35.4478,-83.9389, Robbinsville , NC , United States
USC00318500 , TARBORO 1 S ,35.8847,-77.5386, Tarboro , NC , United States
USC00318694 , TRANSOU ,36.3919,-81.3039, Laurel Springs , NC , United States
USC00318744 , TRYON ,35.2058,-82.2517, Tryon , NC , United States
USC00318964 , WADESBORO ,34.9603,-80.0772, Wadesboro , NC , United States
USC00319123 , WATERVILLE 2 ,35.7742,-83.0981, Newport , NC , United States
USC00319147 , WAYNESVILLE 1 E ,35.4867,-82.9683, Waynesville , NC , United States
USC00319357 , WHITEVILLE 7 NW ,34.4094,-78.7914, Whiteville , NC , United States
USC00319440 , WILLIAMSTON 1 E ,35.8528,-77.0306, Williamston , NC , United States
USC00319467 , WILMINGTON 7 N ,34.3208,-77.9206, Castle Hayne , NC , United States
USC00319476 , WILSON 3 SW ,35.6939,-77.9456, Wilson , NC , United States
USC00319675 , YADKINVILLE 6 E ,36.1306,-80.5481, Yadkinville , NC , United States
USC00320382 , ASHLEY ,46.0406,-99.3742, Ashley , ND , United States
USC00320626 , BELCOURT KEYA RADIO ,48.8411,-99.7508, Belcourt , ND , United States
USC00320941 , BOTTINEAU ,48.8217,-100.4525, Bottineau , ND , United States
USC00321225 , BUTTE 5SE ,47.7947,-100.5847, Butte , ND , United States
USC00321435 , CAVALIER 7NW ,48.8628,-97.7014, Cavalier , ND , United States
USC00321456 , CENTER 4SE ,47.0644,-101.2119, Center , ND , United States
USC00321871 , CROSBY ,48.9075,-103.2936, Crosby , ND , United States
USC00322365 , DUNN CENTER 1E ,47.3467,-102.5869, Dunn Center , ND , United States
USC00322482 , EDGELEY 3WNW ,46.3694,-98.7661, Edgeley , ND , United States
USC00322525 , EDMORE 1NW ,48.4239,-98.4714, Edmore , ND , United States
USC00322605 , ELLENDALE ,46.0108,-98.5261, Ellendale , ND , United States
USC00322695 , ENDERLIN 2W ,46.6167,-97.6383, Enderlin , ND , United States
USC00323117 , FORMAN 5 SSE ,46.0333,-97.595, Forman , ND , United States
USC00323217 , FOXHOLM 7 N ,48.4583,-101.5697, Berthold , ND , United States
USC00323287 , FULLERTON 1 ESE ,46.1581,-98.4, Fullerton , ND , United States
USC00323621 , GRAND FORKS UNIV NWS ,47.9217,-97.0981, Grand Forks , ND , United States
USC00324203 , HILLSBORO 3 N ,47.4389,-97.0664, Hillsboro , ND , United States
USC00324418 , JAMESTOWN STATE HOSP ,46.8844,-98.685, Jamestown , ND , United States
USC00324571 , KEENE 3S ,47.8967,-102.9208, Keene , ND , United States
